url,naziv,cijena,lokacija,lat,lng,Kvadrata,Broj soba,Adresa,Godina izgradnje,Primarna orjentacija
https://www.olx.ba/artikal/29730815/stan-na-dan-sarajevo-061-158146/,[IZDAVANJE] STAN NA DAN SARAJEVO 061-158146,40 KM,Novo Sarajevo,43.848214,18.382775,48,Dvosoban (2),trg heroja30,,Jugozapad
https://www.olx.ba/artikal/31402457/iznajmljujem-namjesten-stan-na-grbavici-grbavica/,[IZDAVANJE] Iznajmljujem namješten stan na Grbavici/Grbavica,400 KM,"Sarajevo, Novi Grad",43.849473,18.401384,48,Dvosoban (2),Ulica Splitska 63,,
https://www.olx.ba/artikal/31401477/trosoban-stan-56m2-sarajevo-nova-otoka/,[IZDAVANJE] Trosoban stan 56m2 Sarajevo Nova Otoka,630 KM,"Sarajevo, Novi Grad",43.849404,18.36437,56,Trosoban (3),,2015+,
https://www.olx.ba/artikal/31399519/102009-trosoban-namjesten-stan-za-najam-dolac-malta/,[IZDAVANJE] 102009 Trosoban namješten stan za najam Dolac Malta,500 KM,Novo Sarajevo,43.853286,18.381281,86,Trosoban (3),,102009,
https://www.olx.ba/artikal/31054844/namjesten-dvosoban-stan-u-hrasnom/,[IZDAVANJE] Namješten dvosoban stan u Hrasnom,380 KM,Novo Sarajevo,43.849917,18.384016,55,Dvosoban (2),Aleja lipa,1980-1989,Ostalo
https://www.olx.ba/artikal/31398583/stan-na-dan-stari-grad/,[IZDAVANJE] Stan na Dan Stari Grad,70 KM,Stari Grad,43.852637,18.430641,35,Jednoiposoban (1.5),,1970-1979,Istok
https://www.olx.ba/artikal/31388051/stan-sarajevo-novi-grad-mojmilo-trosoban-adaptiran/,[IZDAVANJE] Stan Sarajevo-Novi Grad-Mojmilo-trosoban-adaptiran,PO DOGOVORU,"Sarajevo, Novi Grad",43.837273,18.346834,79,Trosoban (3),,1980-1989,Jugoistok
https://www.olx.ba/artikal/31388146/namjesten-dvoiposoban-stan-grbavica-i/,[IZDAVANJE] Namješten dvoiposoban stan-Grbavica I,400 KM,Novo Sarajevo,43.852141,18.395421,60,Trosoban (3),Grbavička,1970-1979,Ostalo
https://www.olx.ba/artikal/24036391/stan-na-dan-apartman-sarajevo-grbavica-hrasno/,[IZDAVANJE] STAN NA DAN-APARTMAN-SARAJEVO-GRBAVICA-Hrasno,40 KM,Novo Sarajevo,43.849106,18.384118,45,Jednoiposoban (1.5),HRASNO-TRG HEROJA,2000-2009,Istok
https://www.olx.ba/artikal/30388454/opremljen-stan-na-odlicnoj-lokaciji-malta-sarajevo/,"[IZDAVANJE] Opremljen stan na odličnoj lokaciji (Malta, Sarajevo)",450 KM,Novo Sarajevo,,,40,Dvosoban (2),Envera Šehovića 11,1970-1979,Jug
https://www.olx.ba/artikal/31362219/namjesten-stan-na-duzi-period/,[IZDAVANJE] NAMJEŠTEN STAN NA DUŽI PERIOD,380 KM,Sarajevo - Centar,43.876741,18.403034,40,Dvosoban (2),Jukićeva,1980-1989,Istok
https://www.olx.ba/artikal/30917680/trosoban-namjesten-stan/,[IZDAVANJE] Trosoban namješten stan,400 KM,"Sarajevo, Novi Grad",43.85516,18.362353,90,Trosoban (3),Tuzlanska,2010+,
https://www.olx.ba/artikal/31204400/petosoban-stan-na-mejtasu/,[IZDAVANJE] Petosoban stan na Mejtašu,1.000 KM,Sarajevo - Centar,43.860622,18.416316,116,Petosoban i više,Tina Ujevića,1970-1979,Ostalo
https://www.olx.ba/artikal/31362110/hbnekretnine-dvosoban-stan-novogradnja-stup-izdavanje/,[IZDAVANJE] H&Bnekretnine: Dvosoban stan novogradnja Stup IZDAVANJE,450 KM,Ilidža,43.842767,18.32551,50,Dvosoban (2),,Novogradnja,
https://www.olx.ba/artikal/31360540/hbnekretninemoderno-namjesten-stan-stup-izdavanje/,[IZDAVANJE] H&Bnekretnine:Moderno namješten stan Stup IZDAVANJE,PO DOGOVORU,Ilidža,43.842736,18.325553,50,Dvosoban (2),Nikole Šopa,Novogradnja,
https://www.olx.ba/artikal/31333955/hb-nekretnine-iznajmljuju-stan-hrasno-70m2/,"[IZDAVANJE] H&B nekretnine iznajmljuju, stan Hrasno 70m2",450 KM,Novo Sarajevo,43.844729,18.379993,70,Trosoban (3),Posavska,,
https://www.olx.ba/artikal/30258904/stan-na-dan-sarajevo-tibra-2-stup/,"[IZDAVANJE] Stan na dan Sarajevo, Tibra 2, Stup.",50 KM,Ilidža,43.836098,18.32631,50,Dvosoban (2),,,
https://www.olx.ba/artikal/30992674/stan-pogled-na-vjecnu-vatru-centar-grada-113m2/,[IZDAVANJE] STAN POGLED NA VJEČNU VATRU CENTAR GRADA 113m2,1.500 KM,Stari Grad,43.858834,18.421844,113,Trosoban (3),Titova 60,,
https://www.olx.ba/artikal/31064483/trosoban-namjesten-stan-sa-garazom-nova-otoka-novo/,"[IZDAVANJE] Trosoban namjesten stan sa garazom NOVA OTOKA , novo",700 KM,"Sarajevo, Novi Grad",43.850103,18.35677,51,Trosoban (3),Dzemala Bijedica,Novogradnja,
https://www.olx.ba/artikal/31203916/stan-sa-tri-spavace-sobe-sarajevo-centar/,[IZDAVANJE] Stan sa tri spavace sobe Sarajevo - Centar,500 KM,Sarajevo - Centar,43.862975,18.425047,100,Četverosoban (4),Hadzisulejmanova 2,1990-1999,Istok
https://www.olx.ba/artikal/30874045/izdajem-stan-stari-grad/,[IZDAVANJE] Izdajem stan Stari Grad,PO DOGOVORU,Stari Grad,43.857882,18.427134,170,Petosoban i više,Despića 5,2015+,Jugoistok
https://www.olx.ba/artikal/29648699/breka-moderno-namjesten-trosoban-stan/,[IZDAVANJE] Breka moderno namjesten trosoban stan,850 KM 700 KM,Sarajevo - Centar,43.868821,18.421981,85,Trosoban (3),Himze Polovine,1980-1989,
https://www.olx.ba/artikal/31273294/breka-trosoban-renoviran-stan-90m2-sa-garazom/,[IZDAVANJE] Breka trosoban renoviran stan 90m2 sa garazom,500 KM,Sarajevo - Centar,43.870182,18.419398,90,Trosoban (3),Safeta Pašalića,1980-1989,Sjeveroistok
https://www.olx.ba/artikal/31268903/izdaje-se-prelijep-stan-u-pejtonu/,[IZDAVANJE] Izdaje se prelijep stan u Pejtonu,600 KM,Ilidža,43.834579,18.304197,83,Trosoban (3),Tome Međe br. 7,1990-1999,Jug
https://www.olx.ba/artikal/31429465/professionals-stan-ilidza-pejton-cca-130m2/,[IZDAVANJE] Professionals/Stan Ilidža/Pejton/cca 130m2,600 KM,Ilidža,43.832521,18.304717,130,Trosoban (3),Željeznička,,
https://www.olx.ba/artikal/31268812/izdaje-se-prelijep-stan-u-luzanima/,[IZDAVANJE] Izdaje se prelijep stan u Lužanima,600 KM,Ilidža,43.829765,18.298645,69,Trosoban (3),Ramiza Jašara br. 7,1990-1999,Jug
https://www.olx.ba/artikal/31429367/centar-moderno-namjesten-cetverosoban-stan-120m2/,[IZDAVANJE] Centar. Moderno namješten četverosoban stan 120m2,3.000 KM,Sarajevo - Centar,43.855578,18.416982,120,Četverosoban (4),Hamdije Kreševljakovića,2000-2009,Zapad
https://www.olx.ba/artikal/29630360/stan-na-dan-sarajevo-centar/,[IZDAVANJE] Stan na dan Sarajevo Centar,40 KM,Sarajevo - Centar,43.864308,18.418178,80,Dvosoban (2),,,
https://www.olx.ba/artikal/31267725/izdaje-se-prelijep-stan-u-pejtonu/,[IZDAVANJE] Izdaje se prelijep stan u Pejtonu,350 KM,Ilidža,43.835524,18.304503,42,Jednoiposoban (1.5),Gliše Jankovića br. 11,1990-1999,Istok
https://www.olx.ba/artikal/31441472/stan-sarajevo-strogi-centar/,[IZDAVANJE] Stan Sarajevo strogi centar,150 KM,Sarajevo - Centar,43.855477,18.421037,65,Trosoban (3),Skenderija 54,,Jugozapad
https://www.olx.ba/artikal/31277291/jednosoban-stan-u-centru-grada-skenderija/,"[IZDAVANJE] Jednosoban stan u centru grada, Skenderija",450 KM,Sarajevo - Centar,43.855315,18.419996,40,Jednosoban (1),Skenderija,,
https://www.olx.ba/artikal/30662331/trosoban-stan-u-centru-grada-marijin-dvor-centar/,"[IZDAVANJE] Trosoban stan u centru grada / Marijin Dvor, Centar",600 KM,Sarajevo - Centar,43.856226,18.411199,76,Trosoban (3),Đoke Mazalića,,
https://www.olx.ba/artikal/30429438/adaptiran-dvosoban-stan-bjelave-centar/,"[IZDAVANJE] Adaptiran dvosoban stan, Bjelave, Centar",650 KM,Sarajevo - Centar,43.863136,18.416649,47,Dvosoban (2),Behaudina Selmanovića,,
https://www.olx.ba/artikal/30012109/prostran-stan-sa-bastom-i-parking-mjestom-pejton/,"[IZDAVANJE] Prostran stan sa baštom i parking mjestom, Pejton",650 KM,Ilidža,43.833388,18.302979,100,Trosoban (3),Midhata Hujdura,Ostalo,
https://www.olx.ba/artikal/31046252/trosoban-stan-u-kuci-sa-parking-mjestom-novi-grad/,"[IZDAVANJE] Trosoban stan u kući sa parking mjestom, Novi Grad",300 KM,"Sarajevo, Novi Grad",43.858649,18.324426,80,Trosoban (3),Viteška,,
https://www.olx.ba/artikal/29918905/cengic-vila-dvosoban-stan-54m2/,[IZDAVANJE] Čengić vila dvosoban stan 54m2,350 KM,"Sarajevo, Novi Grad",43.850224,18.367967,54,Dvosoban (2),Džemala Bijedića,,
https://www.olx.ba/artikal/31246416/stan-sarajevo-bascarsija-vrbanjusa/,"[IZDAVANJE] Stan Sarajevo Baščaršija, Vrbanjuša -",380 KM,Stari Grad,43.869021,18.427841,38,Jednoiposoban (1.5),,,
https://www.olx.ba/artikal/27823247/ciglane-luksuzan-cetverosoban-stan-merhemica-trg/,"[IZDAVANJE] Ciglane. Luksuzan četverosoban stan, Merhemića trg",2.100 KM,Sarajevo - Centar,43.865294,18.409557,106,Četverosoban (4),Merhemića trg,1980-1989,Zapad
https://www.olx.ba/artikal/27252819/grbavica-izdaje-se-stan-od-50-m2/,[IZDAVANJE] Grbavica // izdaje se stan od 50 m2,1.000 KM,Novo Sarajevo,43.853132,18.388501,50,Dvosoban (2),Zmaj od Bosne,Novogradnja,
https://www.olx.ba/artikal/29712500/grbavica-adaptiran-i-lijepo-namjesten-trosoban-stan/,[IZDAVANJE] Grbavica. Adaptiran i lijepo namješten trosoban stan,1.000 KM,Novo Sarajevo,43.849364,18.395925,81,Trosoban (3),Grbavička,1960-1969,Istok
https://www.olx.ba/artikal/30460107/vraca-lijepo-namjesten-trosoban-stan-100m2-s-parkingom/,[IZDAVANJE] Vraca. Lijepo namješten trosoban stan 100m2 s parkingom,1.000 KM,Novo Sarajevo,43.848087,18.398189,100,Trosoban (3),Vrbaska,1960-1969,Sjever
https://www.olx.ba/artikal/27519688/breka-moderno-namjesten-cetverosoban-stan-sa-terasom/,[IZDAVANJE] Breka. Moderno namješten četverosoban stan sa terasom,2.000 KM,Sarajevo - Centar,43.871018,18.421391,140,Četverosoban (4),Himze Polovine,1980-1989,Jugozapad
https://www.olx.ba/artikal/30969655/skenderija-izdaje-se-stan-od-60-m2/,[IZDAVANJE] Skenderija // izdaje se stan od 60 m2,850 KM,Sarajevo - Centar,43.855137,18.418709,60,Trosoban (3),Skenderija Čikma,Novogradnja,
https://www.olx.ba/artikal/30897348/stup-izdaje-se-stan-od-58-m2/,[IZDAVANJE] Stup // izdaje se stan od 58 m2,500 KM,Ilidža,43.84156,18.341238,58,Dvosoban (2),Dr.Silve Rizvanbegović,Novogradnja,Istok
https://www.olx.ba/artikal/29931297/alipasino-polje-namjesten-trosoban-stan-sa-balkonom/,[IZDAVANJE] Alipašino Polje. Namješten trosoban stan sa balkonom,450 KM,"Sarajevo, Novi Grad",43.843921,18.350897,68,Trosoban (3),Geteova,1970-1979,Istok
https://www.olx.ba/artikal/29552819/kovacici-izdaje-se-stan-od-80-m2/,[IZDAVANJE] Kovačići // izdaje se stan od 80 m2,600 KM,Sarajevo - Centar,43.856259,18.413076,80,Četverosoban (4),Ljubljanska,,
https://www.olx.ba/artikal/31195232/stup-izdaje-se-stan-od-90-m2/,[IZDAVANJE] Stup // izdaje se stan od 90 m2,700 KM,Ilidža,43.842953,18.334286,90,Četverosoban (4),Dr.Silve Rizvanbegović,,
https://www.olx.ba/artikal/31023500/centar-izdaje-se-stan-od-70-m2/,[IZDAVANJE] Centar // izdaje se stan od 70 m2,800 KM,Sarajevo - Centar,43.856444,18.404922,70,Trosoban (3),Franca Lehara,,
https://www.olx.ba/artikal/31195398/grbavica-izdaje-se-stan-od-50-m2/,[IZDAVANJE] Grbavica // izdaje se stan od 50 m2,550 KM,Novo Sarajevo,43.854431,18.399262,50,Dvosoban (2),Mustajebega Fadilpašića,,
https://www.olx.ba/artikal/29551892/centar-izdaje-se-stan-od-67-m2/,[IZDAVANJE] Centar // izdaje se stan od 67 m2,700 KM,Sarajevo - Centar,43.856259,18.413076,67,Trosoban (3),Kalemova,,
https://www.olx.ba/artikal/30388950/socijalno-izdaje-se-stan-od-70-m2/,[IZDAVANJE] Socijalno // izdaje se stan od 70 m2,800 KM,Novo Sarajevo,43.85406,18.392567,70,Trosoban (3),,2010+,
https://www.olx.ba/artikal/29677520/otoka-izdaje-se-stan-od-65-m2/,[IZDAVANJE] Otoka // izdaje se stan od 65 m2,450 KM,"Sarajevo, Novi Grad",43.858178,18.41222,65,Dvosoban (2),Dr. Fetaha Bećirbegovića,,
https://www.olx.ba/artikal/29552520/marijin-dvor-izdaje-se-stan-od-110-m2/,[IZDAVANJE] Marijin dvor // izdaje se stan od 110 m2,1.600 KM,Sarajevo - Centar,43.856259,18.413076,110,Trosoban (3),Avde Jabučice,,
https://www.olx.ba/artikal/30201200/centar-izdaje-se-stan-od-66-m2/,[IZDAVANJE] Centar // izdaje se stan od 66 m2,800 KM,Sarajevo - Centar,43.857048,18.413602,66,Trosoban (3),Kemal Begova,,
https://www.olx.ba/artikal/30340463/grbavica-izdaje-se-stan-od-55-m2/,[IZDAVANJE] Grbavica // izdaje se stan od 55 m2,500 KM,Novo Sarajevo,43.84883,18.389778,55,Dvosoban (2),Behdžeta Mutavelića,,
https://www.olx.ba/artikal/29598617/stup-izdaje-se-stan-od-41-m2/,[IZDAVANJE] Stup // izdaje se stan od 41 m2,500 KM,Ilidža,43.834069,18.319781,41,Jednoiposoban (1.5),Stupska,Novogradnja,Zapad
https://www.olx.ba/artikal/29598177/marijin-dvor-izdaje-se-stan-od-74-m2/,[IZDAVANJE] Marijin dvor // izdaje se stan od 74 m2,700 KM,Sarajevo - Centar,43.856259,18.413076,74,Dvosoban (2),Ćumurija,,
https://www.olx.ba/artikal/30360901/grbavica-izdaje-se-stan-od-52-m2/,[IZDAVANJE] Grbavica // izdaje se stan od 52 m2,500 KM,Novo Sarajevo,43.849139,18.39055,52,Dvosoban (2),Behdžeta Mutavelića,,
https://www.olx.ba/artikal/29552262/mejtas-izdaje-se-stan-od-50-m2/,[IZDAVANJE] Mejtaš // izdaje se stan od 50 m2,1.000 KM,Stari Grad,43.860033,18.429987,50,Dvosoban (2),Tina Ujevića,,Sjever
https://www.olx.ba/artikal/30098896/izdajem-dvosoban-stan-naselje-hrasno-preko-puta-veteri/,[IZDAVANJE] Izdajem dvosoban stan naselje hrasno preko puta veteri,360 KM,Novo Sarajevo,32.978095,45.795285,54,Dvosoban (2),1980-1989,,Sjeveroistok
https://www.olx.ba/artikal/23976558/stan-na-dan-apartman-sarajevo-grbavica-daily-rent/,[IZDAVANJE] STAN NA DAN-APARTMAN-SARAJEVO-Grbavica- Daily rent,40 KM,Novo Sarajevo,43.849129,18.384113,45,Jednoiposoban (1.5),TRG HEROJA,2000-2009,Istok
https://www.olx.ba/artikal/31203547/dvosoban-stan-u-naselju-cengic-vila-57-m2/,"[IZDAVANJE] Dvosoban stan u naselju Čengić vila,57 m2",450 KM,Novo Sarajevo,43.851785,18.372268,57,Dvosoban (2),Nedima Filipovića,2000-2009,
https://www.olx.ba/artikal/31357247/dvosoban-stan-alipasina-60-m2/,"[IZDAVANJE] Dvosoban stan Alipašina, 60 m2",400 KM,Sarajevo - Centar,43.858943,18.412068,60,Dvosoban (2),Alipašina,,Jugozapad
https://www.olx.ba/artikal/31440824/prostor-izdaje-trosoban-stan-78m2-ilidza/,"[IZDAVANJE] PROSTOR izdaje: trosoban stan, 78m2, Ilidža",450 KM,Ilidža,43.828686,18.298661,78,Trosoban (3),Jahiela Fincija,1980-1989,
https://www.olx.ba/artikal/31170552/stan-sarajevo-45-m2/,[IZDAVANJE] STAN SARAJEVO 45 M2,250 KM,"Sarajevo, Novi Grad",43.861689,18.319502,45,Jednosoban (1),FRANJE  KLUZA 27,1980-1989,
https://www.olx.ba/artikal/31440641/dvosoban-namjesten-stan/,[IZDAVANJE] Dvosoban namješten stan,PO DOGOVORU,Novo Sarajevo,43.849898,18.367891,60,Dvosoban (2),Džemala Bijedića,1970-1979,Jugozapad
https://www.olx.ba/artikal/29725987/prostor-izdaje-dvosoban-stan-dobrinja/,"[IZDAVANJE] PROSTOR izdaje: Dvosoban stan, Dobrinja",450 KM,"Sarajevo, Novi Grad",43.827283,18.345361,65,Dvosoban (2),Marina Držića,1980-1989,
https://www.olx.ba/artikal/31339410/reserved-professionals-stan-na-ilidzi-100m2/,[IZDAVANJE] Reserved/Professionals/stan na Ilidži/100m2,400 KM,Ilidža,43.835779,18.302572,100,Trosoban (3),Edhema Eke Džubura,2000-2009,
https://www.olx.ba/artikal/31235890/prostran-renoviran-dvosoban-stan-cegic-vila-najam/,[IZDAVANJE] Prostran renoviran dvosoban stan Čegić Vila najam,500 KM,Novo Sarajevo,43.848226,18.370466,52,Dvosoban (2),Gradačačka,,Jugoistok
https://www.olx.ba/artikal/30411565/dvosoban-stan-bistrik/,[IZDAVANJE] Dvosoban stan BISTRIK,400 KM,Stari Grad,43.852729,18.430523,40,Dvosoban (2),Bistrik,1960-1969,
https://www.olx.ba/artikal/30705847/sarajevo-ilidza-osijek-potpuno-namjesten-stan/,"[IZDAVANJE] Sarajevo,Ilidza, Osijek,potpuno namjesten stan",240 KM,Ilidža,43.839828,18.275081,45,Dvosoban (2),Osik 439,2010+,Jugozapad
https://www.olx.ba/artikal/30613151/stan-na-dan-sarajevo/,[IZDAVANJE] Stan na dan - Sarajevo,40 KM,Novo Sarajevo,43.845673,18.395829,23,Garsonjera,Derviša Numića 56,2010+,
https://www.olx.ba/artikal/31350546/stan-130-m2-skenderija/,[IZDAVANJE] STAN 130 m2 SKENDERIJA,PO DOGOVORU,Sarajevo - Centar,43.855582,18.417105,130,Četverosoban (4),Hmadije Kreševljakovića,,
https://www.olx.ba/artikal/31268706/namjesten-stan-65m2/,[IZDAVANJE] NAMJEŠTEN STAN 65m2,500 KM,Novo Sarajevo,43.850192,18.370165,65,Trosoban (3),Džemala Bijedića,,
https://www.olx.ba/artikal/31355319/namjesten-stan-76m2-centar/,[IZDAVANJE] NAMJEŠTEN STAN 76m2 CENTAR,850 KM,Sarajevo - Centar,43.858858,18.409965,76,Trosoban (3),Odobašina,,
https://www.olx.ba/artikal/31355494/namjesten-stan-59m2/,[IZDAVANJE] NAMJEŠTEN STAN 59m2,900 KM,Novo Sarajevo,43.848381,18.401343,59,Trosoban (3),Radnička,,
https://www.olx.ba/artikal/30896426/urbanliving-lijep-komotan-stan-grbavica/,[IZDAVANJE] URBANLIVING Lijep komotan stan Grbavica,500 KM,Novo Sarajevo,43.849441,18.395968,60,Dvosoban (2),Grbavička,1970-1979,Istok
https://www.olx.ba/artikal/19400345/urbanliving-lijep-stan-sa-velikom-terasom-kod-katedrale/,[IZDAVANJE] URBANLIVING Lijep stan sa velikom terasom kod katedrale,1.000 KM,Stari Grad,43.860647,18.426136,99,Trosoban (3),Jug,,
https://www.olx.ba/artikal/31440092/grbavica-trosoban-stan/,[IZDAVANJE] Grbavica - Trosoban stan,400 KM,Novo Sarajevo,43.850888,18.395421,69,Trosoban (3),,,
https://www.olx.ba/artikal/30833797/urbanliving-odlican-au-stan-marijin-dvor/,[IZDAVANJE] URBANLIVING Odličan AU stan Marijin Dvor,PO DOGOVORU,Sarajevo - Centar,43.85974,18.408162,100,Trosoban (3),Marijin Dvor,,Jug
https://www.olx.ba/artikal/30897785/urbanliving-lijep-stan-sa-bastom-kovaci/,[IZDAVANJE] URBANLIVING Lijep stan sa baštom Kovači,1.100 KM,Stari Grad,43.861982,18.432905,110,Trosoban (3),Kovači,1970-1979,Jugozapad
https://www.olx.ba/artikal/26507742/skenderija-trosoban-stan/,[IZDAVANJE] Skenderija - Trosoban stan,700 KM,Sarajevo - Centar,43.855284,18.420093,105,Trosoban (3),Skenderija,,
https://www.olx.ba/artikal/31292233/nenamjesten-stan-kovacici/,[IZDAVANJE] NENAMJESTEN STAN KOVACICI,350 KM,Novo Sarajevo,43.851646,18.403897,48,Dvosoban (2),zagrebacka 39,,
https://www.olx.ba/artikal/30843691/trosoban-stan-u-centru-grada-plus-garaza/,[IZDAVANJE] Trosoban stan u Centru grada + garaža,900 KM,Sarajevo - Centar,43.860067,18.418336,75,Trosoban (3),,,
https://www.olx.ba/artikal/31146801/dolac-malta-dvosoban-renoviran-stan/,[IZDAVANJE] Dolac Malta - Dvosoban renoviran stan,450 KM,Novo Sarajevo,43.855437,18.380004,60,Trosoban (3),,,
https://www.olx.ba/artikal/31267078/trosoban-stan-sa-bastom-i-terasom-stari-grad-najam/,[IZDAVANJE] Trosoban stan sa baštom i terasom Stari grad najam,800 KM,Stari Grad,43.85536,18.428292,100,Trosoban (3),Za Beglukom,,Sjever
https://www.olx.ba/artikal/28653250/prostran-i-svijetao-stan-na-dan-grbavica/,[IZDAVANJE] Prostran i svijetao stan na dan Grbavica,60 KM,Novo Sarajevo,43.851832,18.397953,92,Trosoban (3),Grbavicka,1970-1979,Jugozapad
https://www.olx.ba/artikal/31118325/urban-promet-izdaje-stan-olovska-110-m2/,"[IZDAVANJE] Urban Promet izdaje: Stan, Olovska, 110 m2",1.100 KM,Novo Sarajevo,43.846199,18.378384,110,Četverosoban (4),Olovska 214,2000-2009,
https://www.olx.ba/artikal/25236056/trosoban-stan-sa-garazom-najam-kosevsko-brdo-101602/,[IZDAVANJE] Trosoban stan sa garažom najam Koševsko Brdo 101602,900 KM,Sarajevo - Centar,43.868821,18.404665,72,Trosoban (3),101602,1980-1989,
https://www.olx.ba/artikal/30895059/urban-promet-izdaje-stan-titova-24-m2/,"[IZDAVANJE] Urban Promet izdaje: Stan, Titova, 24 m2",350 KM,Sarajevo - Centar,43.858463,18.41313,24,Jednosoban (1),Titova,,
https://www.olx.ba/artikal/22789336/stan-pejton/,[IZDAVANJE] Stan Pejton,PO DOGOVORU,Ilidža,43.83321,18.304567,35,Jednosoban (1),,,
https://www.olx.ba/artikal/31277901/centar-prazan-stan-breka/,[IZDAVANJE] Centar Prazan stan Breka,230 KM,Sarajevo - Centar,43.856259,18.413076,27,Jednosoban (1),Hamze Orlovica 10,,Sjeverozapad
https://www.olx.ba/artikal/31321196/stan-u-kuci-bjelave-najam/,[IZDAVANJE] Stan u kući Bjelave najam,800 KM,Sarajevo - Centar,43.866624,18.424256,110,Četverosoban (4),Mandrina,,Jugoistok
https://www.olx.ba/artikal/17928320/sarajevo-ilidza-sokolovic-kolonija-stan-kuca-komforan/,[IZDAVANJE] Sarajevo Ilidza Sokolovic kolonija stan-kuca komforan,PO DOGOVORU,Ilidža,43.81387,18.314882,100,Trosoban (3),"Ilidža, Sokolovići, Ajvaz-dedina 33",,Jug
https://www.olx.ba/artikal/31438862/prostor-izdaje-petosoban-stan-ciglane/,"[IZDAVANJE] PROSTOR izdaje: Petosoban stan, Ciglane",650 KM,Sarajevo - Centar,43.864892,18.409579,124,Petosoban i više,Mehremića trg,1980-1989,
https://www.olx.ba/artikal/31266385/urban-promet-izdaje-stan-kosevsko-brdo-41-m2/,"[IZDAVANJE] Urban Promet izdaje: Stan, Koševsko Brdo, 41 m2",350 KM,Novo Sarajevo,43.868851,18.404841,41,Jednoiposoban (1.5),Nusreta Šišića Dede 5,,
https://www.olx.ba/artikal/31388383/stan-na-dan-sa-bazenom-u-kupatilu-sarajevo-centar-apartmani/,[IZDAVANJE] Stan na dan sa BAZENOM u kupatilu SARAJEVO CENTAR APARTMANI ......,40 KM,Sarajevo - Centar,43.870832,18.423011,150,Dvosoban (2),Bardakčije 74,Novogradnja,
https://www.olx.ba/artikal/26583377/petosoban-stan-za-najam-ilidza-101906/,[IZDAVANJE] Petosoban stan za najam Ilidža 101906,1.200 KM,Ilidža,43.835384,18.314717,130,Petosoban i više,101906,,
https://www.olx.ba/artikal/30369403/103143-moderan-trosoban-stan-najam-centar/,[IZDAVANJE] 103143 Moderan trosoban stan najam Centar,1.000 KM,Sarajevo - Centar,43.860575,18.412604,82,Trosoban (3),103143,,
https://www.olx.ba/artikal/29037544/103119-dvoetazni-namjesten-stan-najam-kovacici/,[IZDAVANJE] 103119 Dvoetažni namješten stan najam Kovačići,1.200 KM,Novo Sarajevo,43.851878,18.405946,101,Četverosoban (4),103119,,
https://www.olx.ba/artikal/27760061/cetverosoban-stan-centar-sarajevo-iznajmljivanje/,[IZDAVANJE] Četverosoban stan-Centar-Sarajevo-Iznajmljivanje,1.500 KM,Sarajevo - Centar,43.864281,18.414181,95,Četverosoban (4),Hazima Šabanovića,1980-1989,Jugozapad
https://www.olx.ba/artikal/26889600/renoviran-trosoban-stan-bistrik-89m2/,[IZDAVANJE] Renoviran trosoban stan-Bistrik-89m2,1.500 KM,Stari Grad,43.85635,18.429461,89,Trosoban (3),Bistrik,Prije 1950,Sjever
https://www.olx.ba/artikal/31355607/urban-promet-izdaje-stan-aleja-lipa-54-m2/,"[IZDAVANJE] Urban Promet izdaje: Stan, Aleja Lipa, 54 m2",400 KM,Novo Sarajevo,43.851058,18.383855,54,Dvosoban (2),Aleja Lipa 58,,
https://www.olx.ba/artikal/31438429/stan-vogosca/,[IZDAVANJE] Stan Vogošća,360 KM,Vogošća,,,20,Garsonjera,Vogošćanskih odreda 13,,
https://www.olx.ba/artikal/30881892/renoviran-dvosoban-stan-u-blizini-ohr-a-57-m2/,"[IZDAVANJE] Renoviran dvosoban stan u blizini OHR-a,57 m2",700 KM,Novo Sarajevo,43.851368,18.402234,57,Dvosoban (2),zagrebacka,,
https://www.olx.ba/artikal/30705366/novo-renoviran-stan-kovacici-iznajmljivanje/,[IZDAVANJE] Novo Renoviran Stan Kovacici IZNAJMLJIVANJE,PO DOGOVORU,Novo Sarajevo,43.851816,18.404793,71,Trosoban (3),Emerika Bluma 5,1980-1989,Sjever
https://www.olx.ba/artikal/30705298/stan-na-dan-kovacici/,[IZDAVANJE] Stan na dan Kovacici,PO DOGOVORU,Novo Sarajevo,43.851799,18.404753,71,Trosoban (3),Emerika Bluma 5,,Sjever
https://www.olx.ba/artikal/30316664/prodajem-izdajem-adaptiran-cetverosoban-namjesten-stan/,[IZDAVANJE] Prodajem/Izdajem adaptiran četverosoban namješten stan,159.000 KM,"Sarajevo, Novi Grad",43.828771,18.356988,83,Četverosoban (4),2015+,,
